file,raw_mean,processed_mean,raw_laplacian_var,processed_laplacian_var,raw_ink_fraction,processed_ink_fraction
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_8.jpg,235.63614016837158,232.7996879153904,675.8026830458906,7659.844531768527,0.08978404515594599,0.08706004739062591
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3/1_3_9.jpg,231.25012578390326,227.34571256581194,902.9384818902362,9496.22523571456,0.10925230454079891,0.10844818601642378
data/work/Sample_Small/Segmentation_Images/Lines/1/1_3.jpg,240.72190169660516,238.47238464314964,460.3448356306353,5634.821320137089,0.06616873468409995,0.06481417787000139
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_1.jpg,235.1981601193436,232.10848951456643,1017.5420239248937,9059.279565836177,0.09271706762233006,0.08977062935464143
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_10.jpg,240.84083080008477,238.89719070379496,734.9478545393778,6206.222182870211,0.06592087407355858,0.06314827174982365
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_11.jpg,240.44164383378106,238.03422253187114,770.82784272622,6562.265479292375,0.0679828234174968,0.06653246065932888
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_12.jpg,239.92540097568832,237.52931811121465,765.0084991821213,6639.9372456941555,0.0704900302601452,0.06851247799523662
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_13.jpg,243.3205873678001,241.03837483672524,536.6575420139966,5294.086555891511,0.05530800994395989,0.05475147122852849
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_14.jpg,241.00508174440102,237.58391798234874,586.4167363990542,6686.1109865655635,0.06775895781655329,0.06829836085353433
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_15.jpg,241.18854399725686,237.31667738202393,527.6040158852351,6726.9701453184325,0.06792679267926793,0.06934636320774934
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_16.jpg,238.44760512289014,233.18681522061001,618.1091889393746,8372.72691813169,0.08245268236106998,0.08554190109564702
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_17.jpg,243.13563796974856,239.06485953808573,448.7084546529157,6288.281063977858,0.060040220100180126,0.062490746909467765
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_2.jpg,238.85691341054437,236.27822297613477,816.8072053261963,7354.900813966425,0.07608017469973483,0.07341873342692248
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_3.jpg,236.82299970292618,234.06353666386096,977.662858271142,8125.307904639303,0.08464747239689063,0.08210377778878052
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_4.jpg,241.52034365473895,239.3902988116896,733.3356148042486,6127.914487292321,0.06289384711177094,0.06121451446396229
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_5.jpg,238.98766494670951,236.41209186262898,932.079696560848,7455.295982826025,0.07485197090170868,0.07289375740145491
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_6.jpg,239.16617702097622,236.78977619798363,936.6532848725332,7008.661374555861,0.07337316431345857,0.07141264236084852
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_7.jpg,239.36553262589098,237.0377272969658,890.4334497419178,6937.548782126426,0.07250928740290442,0.07044028510993797
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_8.jpg,241.9294459333091,240.03261101332453,761.0197110984021,5775.819343627066,0.06036660910962178,0.05869564308500186
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1/100_1_9.jpg,240.31690860215053,238.2459173387097,842.9303753396771,6406.360593416688,0.06756384408602151,0.06570228494623656
data/work/Sample_Small/Segmentation_Images/Lines/100/100_1.jpg,243.9733457916349,241.93452838332462,554.0738756829711,5086.570017457804,0.052470423242694506,0.05123714359480545
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_1.jpg,236.20612260949684,232.75862940740242,946.5133080503234,8478.464106302097,0.08767331850153937,0.08722106114744152
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_10.jpg,244.13760649633042,242.38430256025208,950.8856641388995,5446.948228900554,0.04975543277764998,0.04947332329312912
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_11.jpg,241.7493332971977,239.65632283592606,1118.2608300603797,6346.713499865399,0.06003577429670985,0.06017128299636837
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_12.jpg,244.61969012602003,242.83172073171437,902.8018924012805,5258.138961094768,0.04706811097166718,0.0477187422285711
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_13.jpg,241.67825685503533,239.8146572741703,1246.2277010009977,6263.249134141891,0.059936818516635716,0.05955036363070475
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_14.jpg,237.73660420690015,235.675421472937,1546.3632197233335,7617.553679791581,0.07720235920455139,0.07578266089044314
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_15.jpg,239.9653049868126,238.05779580138125,1384.5052659158098,6841.240721309882,0.06705555470858171,0.06644001646517159
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_16.jpg,244.02293163533108,242.54391429677753,988.6199438423896,5069.281054613491,0.049041862065998365,0.04884739491459794
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_17.jpg,242.71513276617685,240.90492536206548,1064.1669014577244,5775.3154498935255,0.05531364883619913,0.05527480250170394
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_2.jpg,239.03722043722044,236.00392175392176,866.0857077843049,7644.626249545405,0.0747968247968248,0.07449442449442449
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_3.jpg,239.07562886464436,236.0803522289488,1002.2228128662623,7702.627914556129,0.07384505811130176,0.07419469714137719
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_4.jpg,239.61674845480795,236.8000115271877,987.21084508006,7335.8270772109945,0.07149875396590148,0.07137250381495021
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_5.jpg,239.48028990581952,236.4384269719126,998.8753401574982,7531.234154549245,0.07210684719084262,0.07279048246308786
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_6.jpg,243.15388412241066,240.95726622631364,802.7459950181455,5777.761686978578,0.05473446391165116,0.05506954421053476
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_7.jpg,243.5054256976909,241.21594772630684,813.9508913032328,5651.45917425424,0.05335210369740757,0.05405510695565944
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_8.jpg,241.92185850962554,239.71217094635634,923.8465528703142,6000.3231293655035,0.059898424677892505,0.05995227079860259
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10/100_10_9.jpg,241.25355634315676,238.88128125455162,1082.4182512008063,6647.249022221918,0.06302616885954265,0.06321066174685634
data/work/Sample_Small/Segmentation_Images/Lines/100/100_10.jpg,244.74658304903153,243.01930089558547,754.0687757599708,4888.880063678502,0.04658564412549504,0.04698313374280209
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_1.jpg,238.2797451213973,236.8567400563921,1028.3045987847233,6507.766287421218,0.07430816828501152,0.07115003899454077
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_10.jpg,238.85056557558485,236.96290515682787,1435.588075382656,7241.21439132524,0.07205534739961256,0.07073370526734171
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_11.jpg,239.69001194510304,237.92628860956836,1364.3562370752093,6732.914250060196,0.06801852032291475,0.0669557309428692
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_12.jpg,241.2521304215195,239.70596561917742,1178.710420503193,6167.129465656513,0.06150405674393902,0.05997660541499053
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_13.jpg,237.98181502287602,236.0023744715353,1262.5290744484719,7339.649252579636,0.07641165228470492,0.07450049226848902
data/work/Sample_Small/Segmentation_Images/Lines/100/100_11/100_11_14.jpg,238.11852576034426,236.2110649088953,1247.4320868130599,7080.028687829348,0.07590635085981659,0.07368209839648901
